channel,id,has_audio,dynamic,time,x,y,z
29,POE_SynthStem L,True,True,175.04,-0.039572,0.423488,0.0
29,POE_SynthStem L,True,True,175.05,-0.039496,0.42349,0.0
29,POE_SynthStem L,True,True,175.06,-0.039419,0.423493,0.0
29,POE_SynthStem L,True,True,175.07,-0.039343,0.423496,0.0
29,POE_SynthStem L,True,True,175.08,-0.039267,0.423499,0.0
29,POE_SynthStem L,True,True,175.09,-0.039191,0.423502,0.0
29,POE_SynthStem L,True,True,175.1,-0.039114,0.423504,0.0
29,POE_SynthStem L,True,True,175.11,-0.039038,0.423507,0.0
29,POE_SynthStem L,True,True,175.13,-0.038962,0.42351,0.0
29,POE_SynthStem L,True,True,175.14,-0.038885,0.423513,0.0
29,POE_SynthStem L,True,True,175.15,-0.038809,0.423516,0.0
29,POE_SynthStem L,True,True,175.16,-0.038733,0.423518,0.0
29,POE_SynthStem L,True,True,175.17,-0.038656,0.423521,0.0
29,POE_SynthStem L,True,True,175.18,-0.03858,0.423524,0.0
29,POE_SynthStem L,True,True,175.19,-0.038504,0.423527,0.0
29,POE_SynthStem L,True,True,175.2,-0.038427,0.42353,0.0
29,POE_SynthStem L,True,True,175.21,-0.038351,0.423532,0.0
29,POE_SynthStem L,True,True,175.22,-0.038275,0.423535,0.0
29,POE_SynthStem L,True,True,175.23,-0.038199,0.423538,0.0
29,POE_SynthStem L,True,True,175.24,-0.038122,0.423541,0.0
29,POE_SynthStem L,True,True,175.25,-0.038046,0.423544,0.0
29,POE_SynthStem L,True,True,175.26,-0.03797,0.423547,0.0
29,POE_SynthStem L,True,True,175.27,-0.037893,0.423549,0.0
29,POE_SynthStem L,True,True,175.29,-0.037817,0.423552,0.0
29,POE_SynthStem L,True,True,175.3,-0.037741,0.423555,0.0
29,POE_SynthStem L,True,True,175.31,-0.037664,0.423558,0.0
29,POE_SynthStem L,True,True,175.32,-0.037588,0.423561,0.0
29,POE_SynthStem L,True,True,175.33,-0.037512,0.423563,0.0
29,POE_SynthStem L,True,True,175.34,-0.037436,0.423566,0.0
29,POE_SynthStem L,True,True,175.35,-0.037359,0.423569,0.0
29,POE_SynthStem L,True,True,175.36,-0.037283,0.423572,0.0
29,POE_SynthStem L,True,True,175.37,-0.037207,0.423575,0.0
29,POE_SynthStem L,True,True,175.38,-0.03713,0.423577,0.0
29,POE_SynthStem L,True,True,175.39,-0.037054,0.42358,0.0
29,POE_SynthStem L,True,True,175.4,-0.036978,0.423583,0.0
29,POE_SynthStem L,True,True,175.41,-0.036901,0.423586,0.0
29,POE_SynthStem L,True,True,175.42,-0.036825,0.423589,0.0
29,POE_SynthStem L,True,True,175.43,-0.036749,0.423592,0.0
29,POE_SynthStem L,True,True,175.45,-0.036673,0.423594,0.0
29,POE_SynthStem L,True,True,175.46,-0.036596,0.423597,0.0
29,POE_SynthStem L,True,True,175.47,-0.03652,0.4236,0.0
29,POE_SynthStem L,True,True,175.48,-0.036444,0.423603,0.0
29,POE_SynthStem L,True,True,175.49,-0.036367,0.423606,0.0
29,POE_SynthStem L,True,True,175.5,-0.036291,0.423608,0.0
29,POE_SynthStem L,True,True,175.51,-0.036215,0.423611,0.0
29,POE_SynthStem L,True,True,175.52,-0.036138,0.423614,0.0
29,POE_SynthStem L,True,True,175.53,-0.036062,0.423617,0.0
29,POE_SynthStem L,True,True,175.54,-0.035986,0.42362,0.0
29,POE_SynthStem L,True,True,175.55,-0.03591,0.423622,0.0
29,POE_SynthStem L,True,True,175.56,-0.035833,0.423625,0.0
29,POE_SynthStem L,True,True,175.57,-0.035757,0.423628,0.0
29,POE_SynthStem L,True,True,175.58,-0.035681,0.423631,0.0
29,POE_SynthStem L,True,True,175.59,-0.035604,0.423634,0.0
29,POE_SynthStem L,True,True,175.61,-0.035528,0.423636,0.0
29,POE_SynthStem L,True,True,175.62,-0.035452,0.423639,0.0
29,POE_SynthStem L,True,True,175.63,-0.035375,0.423642,0.0
29,POE_SynthStem L,True,True,175.64,-0.035299,0.423645,0.0
29,POE_SynthStem L,True,True,175.65,-0.035223,0.423648,0.0
29,POE_SynthStem L,True,True,175.66,-0.035147,0.423651,0.0
29,POE_SynthStem L,True,True,175.67,-0.03507,0.423653,0.0
29,POE_SynthStem L,True,True,175.68,-0.034994,0.423656,0.0
29,POE_SynthStem L,True,True,175.69,-0.034918,0.423659,0.0
29,POE_SynthStem L,True,True,175.7,-0.034841,0.423662,0.0
29,POE_SynthStem L,True,True,175.71,-0.034765,0.423665,0.0
29,POE_SynthStem L,True,True,175.72,-0.034689,0.423667,0.0
29,POE_SynthStem L,True,True,175.73,-0.034612,0.42367,0.0
29,POE_SynthStem L,True,True,175.74,-0.034536,0.423673,0.0
29,POE_SynthStem L,True,True,175.75,-0.03446,0.423676,0.0
29,POE_SynthStem L,True,True,175.77,-0.034383,0.423679,0.0
29,POE_SynthStem L,True,True,175.78,-0.034307,0.423681,0.0
29,POE_SynthStem L,True,True,175.79,-0.034231,0.423684,0.0
29,POE_SynthStem L,True,True,175.8,-0.034155,0.423687,0.0
29,POE_SynthStem L,True,True,175.81,-0.034078,0.42369,0.0
29,POE_SynthStem L,True,True,175.82,-0.034002,0.423693,0.0
29,POE_SynthStem L,True,True,175.83,-0.033926,0.423696,0.0
29,POE_SynthStem L,True,True,175.84,-0.033849,0.423698,0.0
29,POE_SynthStem L,True,True,175.85,-0.033773,0.423701,0.0
29,POE_SynthStem L,True,True,175.86,-0.033697,0.423704,0.0
29,POE_SynthStem L,True,True,175.87,-0.03362,0.423707,0.0
29,POE_SynthStem L,True,True,175.88,-0.033544,0.42371,0.0
29,POE_SynthStem L,True,True,175.89,-0.033468,0.423712,0.0
29,POE_SynthStem L,True,True,175.9,-0.033392,0.423715,0.0
29,POE_SynthStem L,True,True,175.91,-0.033315,0.423718,0.0
29,POE_SynthStem L,True,True,175.93,-0.033239,0.423721,0.0
29,POE_SynthStem L,True,True,175.94,-0.033163,0.423724,0.0
29,POE_SynthStem L,True,True,175.95,-0.033086,0.423726,0.0
29,POE_SynthStem L,True,True,175.96,-0.03301,0.423729,0.0
29,POE_SynthStem L,True,True,175.97,-0.032934,0.423732,0.0
29,POE_SynthStem L,True,True,175.98,-0.032857,0.423735,0.0
29,POE_SynthStem L,True,True,175.99,-0.032781,0.423738,0.0
29,POE_SynthStem L,True,True,176.0,-0.032705,0.42374,0.0
29,POE_SynthStem L,True,True,176.01,-0.032629,0.423743,0.0
29,POE_SynthStem L,True,True,176.02,-0.032552,0.423746,0.0
29,POE_SynthStem L,True,True,176.03,-0.032476,0.423749,0.0
29,POE_SynthStem L,True,True,176.04,-0.0324,0.423752,0.0
29,POE_SynthStem L,True,True,176.05,-0.032323,0.423755,0.0
29,POE_SynthStem L,True,True,176.06,-0.032247,0.423757,0.0
29,POE_SynthStem L,True,True,176.07,-0.032171,0.42376,0.0
29,POE_SynthStem L,True,True,176.09,-0.032094,0.423763,0.0
29,POE_SynthStem L,True,True,176.1,-0.032018,0.423766,0.0
29,POE_SynthStem L,True,True,176.11,-0.031942,0.423769,0.0
29,POE_SynthStem L,True,True,176.12,-0.031866,0.423771,0.0
29,POE_SynthStem L,True,True,176.13,-0.031789,0.423774,0.0
29,POE_SynthStem L,True,True,176.14,-0.031713,0.423777,0.0
29,POE_SynthStem L,True,True,176.15,-0.031637,0.42378,0.0
29,POE_SynthStem L,True,True,176.16,-0.03156,0.423783,0.0
29,POE_SynthStem L,True,True,176.17,-0.031484,0.423785,0.0
29,POE_SynthStem L,True,True,176.18,-0.031408,0.423788,0.0
29,POE_SynthStem L,True,True,176.19,-0.031331,0.423791,0.0
29,POE_SynthStem L,True,True,176.2,-0.031255,0.423794,0.0
29,POE_SynthStem L,True,True,176.21,-0.031179,0.423797,0.0
29,POE_SynthStem L,True,True,176.22,-0.031102,0.423799,0.0
29,POE_SynthStem L,True,True,176.23,-0.031026,0.423802,0.0
29,POE_SynthStem L,True,True,176.25,-0.03095,0.423805,0.0
29,POE_SynthStem L,True,True,176.26,-0.030874,0.423808,0.0
29,POE_SynthStem L,True,True,176.27,-0.030797,0.423811,0.0
29,POE_SynthStem L,True,True,176.28,-0.030721,0.423814,0.0
29,POE_SynthStem L,True,True,176.29,-0.030645,0.423816,0.0
29,POE_SynthStem L,True,True,176.3,-0.030568,0.423819,0.0
29,POE_SynthStem L,True,True,176.31,-0.030492,0.423822,0.0
29,POE_SynthStem L,True,True,176.32,-0.030416,0.423825,0.0
29,POE_SynthStem L,True,True,176.33,-0.030339,0.423828,0.0
29,POE_SynthStem L,True,True,176.34,-0.030263,0.42383,0.0
29,POE_SynthStem L,True,True,176.35,-0.030187,0.423833,0.0
29,POE_SynthStem L,True,True,176.36,-0.030111,0.423836,0.0
29,POE_SynthStem L,True,True,176.37,-0.030034,0.423839,0.0
29,POE_SynthStem L,True,True,176.38,-0.029958,0.423842,0.0
29,POE_SynthStem L,True,True,176.39,-0.029882,0.423844,0.0
29,POE_SynthStem L,True,True,176.41,-0.029805,0.423847,0.0
29,POE_SynthStem L,True,True,176.42,-0.029729,0.42385,0.0
29,POE_SynthStem L,True,True,176.43,-0.029653,0.423853,0.0
29,POE_SynthStem L,True,True,176.44,-0.029576,0.423856,0.0
29,POE_SynthStem L,True,True,176.45,-0.0295,0.423858,0.0
29,POE_SynthStem L,True,True,176.46,-0.029424,0.423861,0.0
29,POE_SynthStem L,True,True,176.47,-0.029348,0.423864,0.0
29,POE_SynthStem L,True,True,176.48,-0.029271,0.423867,0.0
29,POE_SynthStem L,True,True,176.49,-0.029195,0.42387,0.0
29,POE_SynthStem L,True,True,176.5,-0.029119,0.423873,0.0
29,POE_SynthStem L,True,True,176.51,-0.029042,0.423875,0.0
29,POE_SynthStem L,True,True,176.52,-0.028966,0.423878,0.0
29,POE_SynthStem L,True,True,176.53,-0.02889,0.423881,0.0
29,POE_SynthStem L,True,True,176.54,-0.028813,0.423884,0.0
29,POE_SynthStem L,True,True,176.55,-0.028737,0.423887,0.0
29,POE_SynthStem L,True,True,176.57,-0.028661,0.423889,0.0
29,POE_SynthStem L,True,True,176.58,-0.028585,0.423892,0.0
29,POE_SynthStem L,True,True,176.59,-0.028508,0.423895,0.0
29,POE_SynthStem L,True,True,176.6,-0.028432,0.423898,0.0
29,POE_SynthStem L,True,True,176.61,-0.028356,0.423901,0.0
29,POE_SynthStem L,True,True,176.62,-0.028279,0.423903,0.0
29,POE_SynthStem L,True,True,176.63,-0.028203,0.423906,0.0
29,POE_SynthStem L,True,True,176.64,-0.028127,0.423909,0.0
29,POE_SynthStem L,True,True,176.65,-0.02805,0.423912,0.0
29,POE_SynthStem L,True,True,176.66,-0.027974,0.423915,0.0
29,POE_SynthStem L,True,True,176.67,-0.027898,0.423918,0.0
29,POE_SynthStem L,True,True,176.68,-0.027821,0.42392,0.0
29,POE_SynthStem L,True,True,176.69,-0.027745,0.423923,0.0
29,POE_SynthStem L,True,True,176.7,-0.027669,0.423926,0.0
29,POE_SynthStem L,True,True,176.71,-0.027593,0.423929,0.0
29,POE_SynthStem L,True,True,176.73,-0.027516,0.423932,0.0
29,POE_SynthStem L,True,True,176.74,-0.02744,0.423934,0.0
29,POE_SynthStem L,True,True,176.75,-0.027364,0.423937,0.0
29,POE_SynthStem L,True,True,176.76,-0.027287,0.42394,0.0
29,POE_SynthStem L,True,True,176.77,-0.027211,0.423943,0.0
29,POE_SynthStem L,True,True,176.78,-0.027135,0.423946,0.0
29,POE_SynthStem L,True,True,176.79,-0.027058,0.423948,0.0
29,POE_SynthStem L,True,True,176.8,-0.026982,0.423951,0.0
29,POE_SynthStem L,True,True,176.81,-0.026906,0.423954,0.0
29,POE_SynthStem L,True,True,176.82,-0.02683,0.423957,0.0
29,POE_SynthStem L,True,True,176.83,-0.026753,0.42396,0.0
29,POE_SynthStem L,True,True,176.84,-0.026677,0.423962,0.0
29,POE_SynthStem L,True,True,176.85,-0.026601,0.423965,0.0
29,POE_SynthStem L,True,True,176.86,-0.026524,0.423968,0.0
29,POE_SynthStem L,True,True,176.87,-0.026448,0.423971,0.0
29,POE_SynthStem L,True,True,176.89,-0.026372,0.423974,0.0
29,POE_SynthStem L,True,True,176.9,-0.026295,0.423977,0.0
29,POE_SynthStem L,True,True,176.91,-0.026219,0.423979,0.0
29,POE_SynthStem L,True,True,176.92,-0.026143,0.423982,0.0
29,POE_SynthStem L,True,True,176.93,-0.026067,0.423985,0.0
29,POE_SynthStem L,True,True,176.94,-0.02599,0.423988,0.0
29,POE_SynthStem L,True,True,176.95,-0.025914,0.423991,0.0
29,POE_SynthStem L,True,True,176.96,-0.025838,0.423993,0.0
29,POE_SynthStem L,True,True,176.97,-0.025761,0.423996,0.0
29,POE_SynthStem L,True,True,176.98,-0.025685,0.423999,0.0
29,POE_SynthStem L,True,True,176.99,-0.025609,0.424002,0.0
29,POE_SynthStem L,True,True,177.0,-0.025532,0.424005,0.0
29,POE_SynthStem L,True,True,177.01,-0.025456,0.424007,0.0
29,POE_SynthStem L,True,True,177.02,-0.02538,0.42401,0.0
29,POE_SynthStem L,True,True,177.03,-0.025304,0.424013,0.0
29,POE_SynthStem L,True,True,177.05,-0.025227,0.424016,0.0
29,POE_SynthStem L,True,True,177.06,-0.025151,0.424019,0.0
29,POE_SynthStem L,True,True,177.07,-0.025075,0.424022,0.0
29,POE_SynthStem L,True,True,177.08,-0.024998,0.424024,0.0
29,POE_SynthStem L,True,True,177.09,-0.024922,0.424027,0.0
29,POE_SynthStem L,True,True,177.1,-0.024846,0.42403,0.0
29,POE_SynthStem L,True,True,177.11,-0.024769,0.424033,0.0
29,POE_SynthStem L,True,True,177.12,-0.024693,0.424036,0.0
29,POE_SynthStem L,True,True,177.13,-0.024617,0.424038,0.0
29,POE_SynthStem L,True,True,177.14,-0.024541,0.424041,0.0
29,POE_SynthStem L,True,True,177.15,-0.024464,0.424044,0.0
29,POE_SynthStem L,True,True,177.16,-0.024388,0.424047,0.0
29,POE_SynthStem L,True,True,177.17,-0.024312,0.42405,0.0
29,POE_SynthStem L,True,True,177.18,-0.024235,0.424052,0.0
29,POE_SynthStem L,True,True,177.19,-0.024159,0.424055,0.0
29,POE_SynthStem L,True,True,177.21,-0.024083,0.424058,0.0
29,POE_SynthStem L,True,True,177.22,-0.024006,0.424061,0.0
29,POE_SynthStem L,True,True,177.23,-0.02393,0.424064,0.0
29,POE_SynthStem L,True,True,177.24,-0.023854,0.424066,0.0
29,POE_SynthStem L,True,True,177.25,-0.023777,0.424069,0.0
29,POE_SynthStem L,True,True,177.26,-0.023701,0.424072,0.0
29,POE_SynthStem L,True,True,177.27,-0.023625,0.424075,0.0
29,POE_SynthStem L,True,True,177.28,-0.023549,0.424078,0.0
29,POE_SynthStem L,True,True,177.29,-0.023472,0.424081,0.0
29,POE_SynthStem L,True,True,177.3,-0.023396,0.424083,0.0
29,POE_SynthStem L,True,True,177.31,-0.02332,0.424086,0.0
29,POE_SynthStem L,True,True,177.32,-0.023243,0.424089,0.0
29,POE_SynthStem L,True,True,177.33,-0.023167,0.424092,0.0
29,POE_SynthStem L,True,True,177.34,-0.023091,0.424095,0.0
29,POE_SynthStem L,True,True,177.35,-0.023014,0.424097,0.0
29,POE_SynthStem L,True,True,177.37,-0.022938,0.4241,0.0
29,POE_SynthStem L,True,True,177.38,-0.022862,0.424103,0.0
29,POE_SynthStem L,True,True,177.39,-0.022786,0.424106,0.0
29,POE_SynthStem L,True,True,177.4,-0.022709,0.424109,0.0
29,POE_SynthStem L,True,True,177.41,-0.022633,0.424111,0.0
29,POE_SynthStem L,True,True,177.42,-0.022557,0.424114,0.0
29,POE_SynthStem L,True,True,177.43,-0.02248,0.424117,0.0
29,POE_SynthStem L,True,True,177.44,-0.022404,0.42412,0.0
29,POE_SynthStem L,True,True,177.45,-0.022328,0.424123,0.0
29,POE_SynthStem L,True,True,177.46,-0.022251,0.424125,0.0
29,POE_SynthStem L,True,True,177.47,-0.022175,0.424128,0.0
29,POE_SynthStem L,True,True,177.48,-0.022099,0.424131,0.0
29,POE_SynthStem L,True,True,177.49,-0.022023,0.424134,0.0
29,POE_SynthStem L,True,True,177.5,-0.021946,0.424137,0.0
29,POE_SynthStem L,True,True,177.51,-0.02187,0.42414,0.0
29,POE_SynthStem L,True,True,177.53,-0.021794,0.424142,0.0
29,POE_SynthStem L,True,True,177.54,-0.021717,0.424145,0.0
29,POE_SynthStem L,True,True,177.55,-0.021641,0.424148,0.0
29,POE_SynthStem L,True,True,177.56,-0.021565,0.424151,0.0
29,POE_SynthStem L,True,True,177.57,-0.021488,0.424154,0.0
29,POE_SynthStem L,True,True,177.58,-0.021412,0.424156,0.0
29,POE_SynthStem L,True,True,177.59,-0.021336,0.424159,0.0
29,POE_SynthStem L,True,True,177.6,-0.02126,0.424162,0.0
29,POE_SynthStem L,True,True,177.61,-0.021183,0.424165,0.0
29,POE_SynthStem L,True,True,177.62,-0.021107,0.424168,0.0
29,POE_SynthStem L,True,True,177.63,-0.021031,0.42417,0.0
29,POE_SynthStem L,True,True,177.64,-0.020954,0.424173,0.0
29,POE_SynthStem L,True,True,177.65,-0.020878,0.424176,0.0
29,POE_SynthStem L,True,True,177.66,-0.020802,0.424179,0.0
29,POE_SynthStem L,True,True,177.67,-0.020725,0.424182,0.0
29,POE_SynthStem L,True,True,177.69,-0.020649,0.424185,0.0
29,POE_SynthStem L,True,True,177.7,-0.020573,0.424187,0.0
29,POE_SynthStem L,True,True,177.71,-0.020496,0.42419,0.0
29,POE_SynthStem L,True,True,177.72,-0.02042,0.424193,0.0
29,POE_SynthStem L,True,True,177.73,-0.020344,0.424196,0.0
29,POE_SynthStem L,True,True,177.74,-0.020268,0.424199,0.0
29,POE_SynthStem L,True,True,177.75,-0.020191,0.424201,0.0
29,POE_SynthStem L,True,True,177.76,-0.020115,0.424204,0.0
29,POE_SynthStem L,True,True,177.77,-0.020039,0.424207,0.0
29,POE_SynthStem L,True,True,177.78,-0.019962,0.42421,0.0
29,POE_SynthStem L,True,True,177.79,-0.019886,0.424213,0.0
29,POE_SynthStem L,True,True,177.8,-0.01981,0.424215,0.0
29,POE_SynthStem L,True,True,177.81,-0.019733,0.424218,0.0
29,POE_SynthStem L,True,True,177.82,-0.019657,0.424221,0.0
29,POE_SynthStem L,True,True,177.83,-0.019581,0.424224,0.0
29,POE_SynthStem L,True,True,177.85,-0.019505,0.424227,0.0
29,POE_SynthStem L,True,True,177.86,-0.019428,0.424229,0.0
29,POE_SynthStem L,True,True,177.87,-0.019352,0.424232,0.0
29,POE_SynthStem L,True,True,177.88,-0.019276,0.424235,0.0
29,POE_SynthStem L,True,True,177.89,-0.019199,0.424238,0.0
29,POE_SynthStem L,True,True,177.9,-0.019123,0.424241,0.0
29,POE_SynthStem L,True,True,177.91,-0.019047,0.424244,0.0
29,POE_SynthStem L,True,True,177.92,-0.01897,0.424246,0.0
29,POE_SynthStem L,True,True,177.93,-0.018894,0.424249,0.0
29,POE_SynthStem L,True,True,177.94,-0.018818,0.424252,0.0
29,POE_SynthStem L,True,True,177.95,-0.018742,0.424255,0.0
29,POE_SynthStem L,True,True,177.96,-0.018665,0.424258,0.0
29,POE_SynthStem L,True,True,177.97,-0.018589,0.42426,0.0
29,POE_SynthStem L,True,True,177.98,-0.018513,0.424263,0.0
29,POE_SynthStem L,True,True,177.99,-0.018436,0.424266,0.0
29,POE_SynthStem L,True,True,178.01,-0.01836,0.424269,0.0
29,POE_SynthStem L,True,True,178.02,-0.018284,0.424272,0.0
29,POE_SynthStem L,True,True,178.03,-0.018207,0.424274,0.0
29,POE_SynthStem L,True,True,178.04,-0.018131,0.424277,0.0
29,POE_SynthStem L,True,True,178.05,-0.018055,0.42428,0.0
29,POE_SynthStem L,True,True,178.06,-0.017979,0.424283,0.0
29,POE_SynthStem L,True,True,178.07,-0.017902,0.424286,0.0
29,POE_SynthStem L,True,True,178.08,-0.017826,0.424288,0.0
29,POE_SynthStem L,True,True,178.09,-0.01775,0.424291,0.0
29,POE_SynthStem L,True,True,178.1,-0.017673,0.424294,0.0
29,POE_SynthStem L,True,True,178.11,-0.017597,0.424297,0.0
29,POE_SynthStem L,True,True,178.12,-0.017521,0.4243,0.0
29,POE_SynthStem L,True,True,178.13,-0.017444,0.424303,0.0
29,POE_SynthStem L,True,True,178.14,-0.017368,0.424305,0.0
29,POE_SynthStem L,True,True,178.15,-0.017292,0.424308,0.0
29,POE_SynthStem L,True,True,178.17,-0.017215,0.424311,0.0
29,POE_SynthStem L,True,True,178.18,-0.017139,0.424314,0.0
29,POE_SynthStem L,True,True,178.19,-0.017063,0.424317,0.0
29,POE_SynthStem L,True,True,178.2,-0.016987,0.424319,0.0
29,POE_SynthStem L,True,True,178.21,-0.01691,0.424322,0.0
29,POE_SynthStem L,True,True,178.22,-0.016834,0.424325,0.0
29,POE_SynthStem L,True,True,178.23,-0.016758,0.424328,0.0
29,POE_SynthStem L,True,True,178.24,-0.016681,0.424331,0.0
29,POE_SynthStem L,True,True,178.25,-0.016605,0.424333,0.0
29,POE_SynthStem L,True,True,178.26,-0.016529,0.424336,0.0
29,POE_SynthStem L,True,True,178.27,-0.016452,0.424339,0.0
29,POE_SynthStem L,True,True,178.28,-0.016376,0.424342,0.0
29,POE_SynthStem L,True,True,178.29,-0.0163,0.424345,0.0
29,POE_SynthStem L,True,True,178.3,-0.016224,0.424348,0.0
29,POE_SynthStem L,True,True,178.31,-0.016147,0.42435,0.0
29,POE_SynthStem L,True,True,178.33,-0.016071,0.424353,0.0
29,POE_SynthStem L,True,True,178.34,-0.015995,0.424356,0.0
29,POE_SynthStem L,True,True,178.35,-0.015918,0.424359,0.0
29,POE_SynthStem L,True,True,178.36,-0.015842,0.424362,0.0
29,POE_SynthStem L,True,True,178.37,-0.015766,0.424364,0.0
29,POE_SynthStem L,True,True,178.38,-0.015689,0.424367,0.0
29,POE_SynthStem L,True,True,178.39,-0.015613,0.42437,0.0
29,POE_SynthStem L,True,True,178.4,-0.015537,0.424373,0.0
29,POE_SynthStem L,True,True,178.41,-0.015461,0.424376,0.0
29,POE_SynthStem L,True,True,178.42,-0.015384,0.424378,0.0
29,POE_SynthStem L,True,True,178.43,-0.015308,0.424381,0.0
29,POE_SynthStem L,True,True,178.44,-0.015232,0.424384,0.0
29,POE_SynthStem L,True,True,178.45,-0.015155,0.424387,0.0
29,POE_SynthStem L,True,True,178.46,-0.015079,0.42439,0.0
29,POE_SynthStem L,True,True,178.47,-0.015003,0.424392,0.0
29,POE_SynthStem L,True,True,178.49,-0.014926,0.424395,0.0
29,POE_SynthStem L,True,True,178.5,-0.01485,0.424398,0.0
29,POE_SynthStem L,True,True,178.51,-0.014774,0.424401,0.0
29,POE_SynthStem L,True,True,178.52,-0.014698,0.424404,0.0
29,POE_SynthStem L,True,True,178.53,-0.014621,0.424407,0.0
29,POE_SynthStem L,True,True,178.54,-0.014545,0.424409,0.0
29,POE_SynthStem L,True,True,178.55,-0.014469,0.424412,0.0
29,POE_SynthStem L,True,True,178.56,-0.014392,0.424415,0.0
29,POE_SynthStem L,True,True,178.57,-0.014316,0.424418,0.0
29,POE_SynthStem L,True,True,178.58,-0.01424,0.424421,0.0
29,POE_SynthStem L,True,True,178.59,-0.014163,0.424423,0.0
29,POE_SynthStem L,True,True,178.6,-0.014087,0.424426,0.0
29,POE_SynthStem L,True,True,178.61,-0.014011,0.424429,0.0
29,POE_SynthStem L,True,True,178.62,-0.013934,0.424432,0.0
29,POE_SynthStem L,True,True,178.63,-0.013858,0.424435,0.0
29,POE_SynthStem L,True,True,178.65,-0.013782,0.424437,0.0
29,POE_SynthStem L,True,True,178.66,-0.013706,0.42444,0.0
29,POE_SynthStem L,True,True,178.67,-0.013629,0.424443,0.0
29,POE_SynthStem L,True,True,178.68,-0.013553,0.424446,0.0
29,POE_SynthStem L,True,True,178.69,-0.013477,0.424449,0.0
29,POE_SynthStem L,True,True,178.7,-0.0134,0.424452,0.0
29,POE_SynthStem L,True,True,178.71,-0.013324,0.424454,0.0
29,POE_SynthStem L,True,True,178.72,-0.013248,0.424457,0.0
29,POE_SynthStem L,True,True,178.73,-0.013171,0.42446,0.0
29,POE_SynthStem L,True,True,178.74,-0.013095,0.424463,0.0
29,POE_SynthStem L,True,True,178.75,-0.013019,0.424466,0.0
29,POE_SynthStem L,True,True,178.76,-0.012943,0.424468,0.0
29,POE_SynthStem L,True,True,178.77,-0.012866,0.424471,0.0
29,POE_SynthStem L,True,True,178.78,-0.01279,0.424474,0.0
29,POE_SynthStem L,True,True,178.79,-0.012714,0.424477,0.0
29,POE_SynthStem L,True,True,178.81,-0.012637,0.42448,0.0
29,POE_SynthStem L,True,True,178.82,-0.012561,0.424482,0.0
29,POE_SynthStem L,True,True,178.83,-0.012485,0.424485,0.0
29,POE_SynthStem L,True,True,178.84,-0.012408,0.424488,0.0
29,POE_SynthStem L,True,True,178.85,-0.012332,0.424491,0.0
29,POE_SynthStem L,True,True,178.86,-0.012256,0.424494,0.0
29,POE_SynthStem L,True,True,178.87,-0.01218,0.424496,0.0
29,POE_SynthStem L,True,True,178.88,-0.012103,0.424499,0.0
29,POE_SynthStem L,True,True,178.89,-0.012027,0.424502,0.0
29,POE_SynthStem L,True,True,178.9,-0.011951,0.424505,0.0
29,POE_SynthStem L,True,True,178.91,-0.011874,0.424508,0.0
29,POE_SynthStem L,True,True,178.92,-0.011798,0.424511,0.0
29,POE_SynthStem L,True,True,178.93,-0.011722,0.424513,0.0
29,POE_SynthStem L,True,True,178.94,-0.011645,0.424516,0.0
29,POE_SynthStem L,True,True,178.95,-0.011569,0.424519,0.0
29,POE_SynthStem L,True,True,178.97,-0.011493,0.424522,0.0
29,POE_SynthStem L,True,True,178.98,-0.011417,0.424525,0.0
29,POE_SynthStem L,True,True,178.99,-0.01134,0.424527,0.0
29,POE_SynthStem L,True,True,179.0,-0.011264,0.42453,0.0
29,POE_SynthStem L,True,True,179.01,-0.011188,0.424533,0.0
29,POE_SynthStem L,True,True,179.02,-0.011111,0.424536,0.0
29,POE_SynthStem L,True,True,179.03,-0.011035,0.424539,0.0
29,POE_SynthStem L,True,True,179.04,-0.010959,0.424541,0.0
29,POE_SynthStem L,True,True,179.05,-0.010882,0.424544,0.0
29,POE_SynthStem L,True,True,179.06,-0.010806,0.424547,0.0
29,POE_SynthStem L,True,True,179.07,-0.01073,0.42455,0.0
29,POE_SynthStem L,True,True,179.08,-0.010654,0.424553,0.0
29,POE_SynthStem L,True,True,179.09,-0.010577,0.424555,0.0
29,POE_SynthStem L,True,True,179.1,-0.010501,0.424558,0.0
29,POE_SynthStem L,True,True,179.11,-0.010425,0.424561,0.0
29,POE_SynthStem L,True,True,179.13,-0.010348,0.424564,0.0
29,POE_SynthStem L,True,True,179.14,-0.010272,0.424567,0.0
29,POE_SynthStem L,True,True,179.15,-0.010196,0.42457,0.0
29,POE_SynthStem L,True,True,179.16,-0.010119,0.424572,0.0
29,POE_SynthStem L,True,True,179.17,-0.010043,0.424575,0.0
29,POE_SynthStem L,True,True,179.18,-0.009967,0.424578,0.0
29,POE_SynthStem L,True,True,179.19,-0.00989,0.424581,0.0
29,POE_SynthStem L,True,True,179.2,-0.009814,0.424584,0.0
29,POE_SynthStem L,True,True,179.21,-0.009738,0.424586,0.0
29,POE_SynthStem L,True,True,179.22,-0.009662,0.424589,0.0
29,POE_SynthStem L,True,True,179.23,-0.009585,0.424592,0.0
29,POE_SynthStem L,True,True,179.24,-0.009509,0.424595,0.0
29,POE_SynthStem L,True,True,179.25,-0.009433,0.424598,0.0
29,POE_SynthStem L,True,True,179.26,-0.009356,0.4246,0.0
29,POE_SynthStem L,True,True,179.27,-0.00928,0.424603,0.0
29,POE_SynthStem L,True,True,179.29,-0.009204,0.424606,0.0
